GISPROD3OSMPTrailsOSMPOBJECTID,GISPROD3OSMPTrailsOSMPOWNER,GISPROD3OSMPTrailsOSMPBICYCLES,GISPROD3OSMPTrailsOSMPTRAILTYPE,GISPROD3OSMPTrailsOSMPSEGMENTID,GISPROD3OSMPTrailsOSMPHORSES,GISPROD3OSMPTrailsOSMPTRLID,GISPROD3OSMPTrailsOSMPMILEAGE,GISPROD3OSMPTrailsOSMPMEASUREDFEET,GISPROD3OSMPTrailsOSMPTRAILNAME,GISPROD3OSMPTrailsOSMPGlobalID,GISPROD3OSMPTrailsOSMPDogs,GISPROD3OSMPTrailsOSMPDogRegGen,GISPROD3OSMPTrailsOSMPDogRegDesc,GISPROD3OSMPTrailClosuresOBJECTID,GISPROD3OSMPTrailClosuresCLOSUREDURATION,GISPROD3OSMPTrailClosuresWEBLINK,GISPROD3OSMPTrailClosuresCLOSUREAREA,GISPROD3OSMPTrailClosuresTRAILSTATUS,GISPROD3OSMPTrailClosuresCLOSUREREASON,GISPROD3OSMPTrailClosuresLOCATIONDESCRIPTION,GISPROD3OSMPTrailClosuresCONTACT,GISPROD3OSMPTrailClosuresCOMMENTS,GISPROD3OSMPTrailClosuresGLOBALID
1212,OSMP,No,Hiking Trail,514-517-516,Yes,514,0.054,-9999,Dry Creek,{6727C40D-B09D-4E6A-9CC8-6185B57E87AB},,,,180,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{2517472D-54E6-42DC-94D2-BE18EFC38D77}
1209,OSMP,No,Hiking Trail,514-517-518,Yes,514,0.207,1076,Dry Creek,{9BD04CC1-769C-4BB0-9FDB-39797B770740},,,,177,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{4ECCB27D-D146-4AE4-9A98-227612D36ABE}
1210,OSMP,No,Hiking Trail,514-518-518,Yes,514,0.582,2989,Dry Creek,{E61836A1-B51F-4EEA-99D0-20ECFF97DFFA},,,,178,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{465AEB27-637D-4E7A-B032-9DB3863A2180}
1214,OSMP,No,Hiking Trail,511-512-510,Yes,511,0.016,54,South Boulder Creek,{25AB4301-DC63-408E-B943-9D907DB3F431},,,,182,,,,Open,Maintenance,This trail is closed from July 27 through August 6 for resurfacing,https://bouldercolorado.gov/osmp/temporary-closures,,{73947940-FC74-4ECF-93D8-CAEF671D7F4F}
1215,OSMP,No,Hiking Trail,511-510-511,Yes,511,0.014,62,South Boulder Creek,{8B588C83-95C7-4B96-8929-B2C812B8ABF9},,,,183,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{FE176841-CCB3-4DA4-9CC3-9DB643EA18DC}
1216,OSMP,Yes,Multi-Use Trail,511-508-509,Yes,511,0.036,177,South Boulder Creek,{B958BF29-6153-4726-A43D-7F44F21BA98C},,,,184,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F2D26DF8-688F-4A2B-A9BB-6A77BA845AB0}
1217,OSMP,No,Hiking Trail,511-510-508,Yes,511,0.604,3195,South Boulder Creek,{78AAF04C-4329-4BEA-BEE8-579D8C17B293},,,,185,,,,Open,Maintenance,,https://bouldercolorado.gov/osmp/temporary-closures,Closed between July 27 and August 6 for resurfacing.,{753EF8FB-2D80-4DE6-89FE-678E960FFBDB}
1218,OSMP,Yes,Multi-Use Trail,511-508-504,Yes,511,0.754,4035,South Boulder Creek,{8FEE4140-FF70-4CFB-90B5-AB66C4DD5315},,,,186,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{019601F0-824F-499E-BC42-35452287094C}
1219,OSMP,Yes,Multi-Use Trail,513-502-503,Yes,513,0.272,1410,Cherryvale,{1B062C9C-592F-41E8-87F3-39A8F1CF3DA9},,,,187,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{DB5158AB-5DAA-43DE-889F-6F87B2EFD5BD}
1220,OSMP,Yes,Multi-Use Trail,511-502-504,Yes,511,0.183,974,South Boulder Creek,{44A10DBB-D3F2-45C3-91B9-0371265574A5},,,,188,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{C8F1B937-DD43-4D59-8705-29FB1F364339}
1221,OSMP,Yes,Multi-Use Trail,513-504-505,Yes,513,0.259,1372,Cherryvale,{CF4D98A4-4D6D-4663-9568-8CDADCE1BC99},,,,189,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{49BEB180-1647-486A-BDBF-C833ECF16A07}
1222,OSMP,Yes,Multi-Use Trail,513-505-506,Yes,513,0.009,43,Cherryvale,{F8203EF8-7ED4-413E-8727-CCFE6CFC7856},,,,190,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{B27B8565-01D3-49E5-B8B7-98643565692C}
1223,OSMP,Yes,Multi-Use Trail,513-505-507,Yes,513,0.452,2319,Cherryvale,{ECD8BDA7-3416-4231-AEC3-C4EA8662996C},,,,191,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{A9952952-F768-4AA6-9CE8-21CD6D65C7F0}
1243,OSMP,Yes,Multi-Use Trail,511-501-502,Yes,511,1.792,9384,South Boulder Creek,{8AC29838-A40C-4316-B69A-AB360002D4BA},,,,192,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{B95CBF04-1986-4895-B2F7-1F5577B58216}
1244,OSMP,Yes,Multi-Use Trail,110-452-453,Yes,110,0.348,1817,Mayhoffer-Singletree,{E2C14FF1-66AE-463B-8EFA-DD408C483F07},,,,193,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F1EBEA92-2FAF-4227-8BFA-4CCFC2540B53}
1245,OSMP,Yes,Multi-Use Trail,111-451-446,Yes,111,0.81,4214,Cowdrey Draw,{CC00C970-A02D-46CC-9FBC-C7C1348FC334},,,,194,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{2DA308B6-2481-46E0-8480-AE06E59746E0}
1246,OSMP,Yes,Multi-Use Trail,111-446-445,Yes,111,0.009,25,Cowdrey Draw,{CB6B2EFB-044B-4759-826E-83832A436F0D},,,,195,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{219D09A6-BBE7-4A9E-BF13-C4A1BA4B0513}
1247,OSMP,Yes,Multi-Use Trail,111-446-447,Yes,111,0.008,21,Cowdrey Draw,{3A6167FD-70E6-4222-B1F9-CBB9A8EED0AE},,,,254,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{882078CA-8A65-4A7C-9E38-63EFEEE1DBAB}
1248,OSMP,Yes,Multi-Use Trail,102-445-447,Yes,102,0.005,25,Community Ditch,{AF0BBAB6-9800-4387-B761-C9F0C045956D},,,,196,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{4B76F70D-18DE-4035-A0E1-4F1DB18AA3BA}
1249,OSMP,Yes,Multi-Use Trail,102-447-448,Yes,102,0.199,1047,Community Ditch,{4E7127EA-9FD4-45E8-ACA2-F84268BC483B},,,,197,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{C44222DD-D35A-4855-94C7-7C51BB78C6BA}
1250,OSMP,Yes,Multi-Use Trail,102-444-445,Yes,102,0.312,1696,Community Ditch,{C032378F-8771-451A-9DDA-611E9A8FC46E},,,,198,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{1F9B01FF-71FE-48A7-97D9-92FDB7B0A8F5}
1251,OSMP,Yes,Multi-Use Trail,102-448-450,Yes,102,0.756,3987,Community Ditch,{A469A2ED-4BEF-4E98-981B-095C77EFBA55},,,,199,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{265BEAB3-CFBC-4511-B8BD-6A5498D9D67D}
1252,OSMP,No,Hiking Trail,104-444-450,Yes,104,0.706,3776,Marshall Mesa,{F62CD8EE-4434-4C26-A44E-88581DF46F88},,,,200,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{956A9765-61E5-43E1-99DA-985A619479B2}
1253,OSMP,Yes,Multi-Use Trail,102-442-444,Yes,102,0.03,166,Community Ditch,{D1D73450-43AC-41BD-B9F6-8E12DF6E5277},,,,201,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{F1082375-F3B5-4BB8-9BEA-ECB5A22E1003}
1254,OSMP,Yes,Multi-Use Trail,114-442-443,Yes,114,0.112,568,Marshall Valley,{6DD05845-52A2-4411-B424-38B3DEB5376A},,,,202,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{69450FAC-F601-4FA3-8300-250FFD373D9C}
1255,OSMP,Yes,Multi-Use Trail,114-440-442,Yes,114,0.785,4238,Marshall Valley,{6FFBF966-600C-4FEB-919C-BE2B88843CFB},,,,203,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{BEB294EC-F935-4ABA-BC0A-29239D7C6B66}
1256,OSMP,Yes,Multi-Use Trail,113-437-440,Yes,113,0.538,2854,Coal Seam,{46A2A0DD-6D05-43D6-848E-BD4D9AE6618A},,,,204,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{C3AA2989-5A63-4853-A144-6FF022B7AACA}
1257,OSMP,Yes,Multi-Use Trail,102-450-436,Yes,102,0.139,785,Community Ditch,{D295DF4B-FFDD-424F-BF20-6DA2CA139B30},,,,212,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{CF0D0CD9-6AC2-4D62-8442-089CA733FD98}
1258,OSMP,Yes,Multi-Use Trail,102-436-437,Yes,102,0.377,1989,Community Ditch,{AD26AAC1-8DEF-4C2A-A08D-A7C778352685},,,,213,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/osmp/temporary-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{B96CE559-75DF-4AAD-B925-10E07C4619AA}
1186,OSMP,No,Climbing Access,304-237-238,No,304,0.198,-9999,Red Devil,{3E85B416-D9AA-456E-89E9-5580218F3782},,,,8,Feb 1 to July 31 for Raptors,,,Open,Seasonal Wildlife Closure,,https://bouldercolorado.gov/osmp/temporary-closures,Climbing Access Trail in Seasonal Wildlefe Closure Area,{AD05446B-3D13-44C3-9406-4E6C6215A9EB}
1193,OSMP,No,Hiking Trail,236-239-238,No,236,0.037,-9999,Mallory Cave,{170BC0BA-4502-4C2F-9115-8E20ED602288},,,,445,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{F00137B8-7B81-4E3F-B842-F14DC8A5228C}
1191,OSMP,No,Hiking Trail,236-238-240,No,236,0.076,-9999,Mallory Cave,{D188C79A-D947-4A66-947F-F3874DC3C3CE},,,,443,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{D0E4696E-2703-4571-AF64-B9F89CD6CB29}
1192,OSMP,No,Hiking Trail,236-240-241,No,236,0.063,-9999,Mallory Cave,{60A009EE-083D-4F7F-ABC5-98AD1437DAC5},,,,444,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{E1833C30-7DB6-420E-97CC-E51ECC770F6C}
1187,OSMP,No,Climbing Access,303-240-241,No,303,0.044,-9999,Der Zerkel,{9BDEE7C5-9900-4D6E-BB6D-B6ADF883E389},,,,439,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{BB760DE3-5E22-4D3D-883C-2A12B959537B}
1190,OSMP,No,Hiking Trail,236-242-244,No,236,0.102,-9999,Mallory Cave,{71921733-25E9-4E83-8288-A0142CB2A231},,,,442,,,,Open,,,https://bouldercolorado.gov/osmp/temporary-closures,,{D8DCEDD5-E8A1-4EFB-A28C-75BBF84087F8}
